Name,Age,Department,Role,Years_of_Experience,Skillset,Project_Success_Rate,Mentor,Mentee
Amy Martinez,41,Engineering,Senior Engineer,7,"Python, Data Analysis, Machine Learning",0.69,NA,
Michele Griffith,27,Engineering,Junior Engineer,0,Systems Engineering,0.53,,NA
Joshua Moore,35,Engineering,Engineer,3,"Data Analysis, Java, Electrical Engineering",0.98,,NA
Nicholas Wallace,45,Operations,Operations Manager,9,"Project Management, Teamwork, Time Management",0.7,NA,
Cristian Lane,28,Engineering,Junior Engineer,0,"Data Analysis, Electrical Engineering",0.51,,NA
Charles Bautista,33,Engineering,Engineer,3,"CAD Design, Data Analysis, Machine Learning",0.52,,NA
Jennifer Arellano,26,Engineering,Junior Engineer,1,Systems Engineering,0.82,,NA
Dennis Walker,52,Operations,Operations Manager,10,"Data Analysis, Risk Management, Project Management, Teamwork",0.6,NA,
Nicholas Ponce,42,Operations,Operations Manager,11,"Process Improvement, Project Management, Teamwork, Risk Management",0.99,NA,
Catherine Gould,33,Engineering,Engineer,5,"Java, Systems Engineering",0.87,NA,
Susan Sutton,39,Engineering,Senior Engineer,6,"Java, CAD Design",0.79,NA,
Charles Weaver,45,Operations,Operations Manager,12,"Project Management, Data Analysis, Process Improvement, Teamwork, Time Management, Risk Management",0.53,NA,
Jose Caldwell,44,Engineering,Senior Engineer,7,"Python, Data Analysis, Electrical Engineering, CAD Design",0.61,NA,
Joshua Smith,47,Operations,Operations Manager,11,"Risk Management, Process Improvement, Project Management, Time Management, Data Analysis, Teamwork",0.53,NA,
Eric Hernandez,32,Engineering,Senior Engineer,6,"Python, Electrical Engineering, Data Analysis",0.65,NA,
Michelle Cox,35,Operations,Operations Manager,7,"Project Management, Teamwork, Process Improvement, Data Analysis",0.56,NA,
Charles Fry,45,Operations,Operations Manager,9,"Time Management, Project Management, Data Analysis, Teamwork",0.56,NA,
Andrew Gallegos,46,Operations,Operations Manager,12,"Process Improvement, Teamwork, Data Analysis, Risk Management",0.86,NA,
Robert Garcia,47,Operations,Operations Manager,9,"Risk Management, Process Improvement, Data Analysis",0.89,NA,
Jerry Davidson,31,Logistics,Logistics Coordinator,4,"Data Analysis, Inventory Management, Networking",0.63,,NA
Tiffany Myers,27,IT,IT Support,1,"Java, Communication",0.68,,NA
Jeffrey Smith,35,Operations,Logistics Coordinator,4,"Project Management, Risk Management, Data Analysis",0.96,,NA
Scott Davidson,43,Operations,Operations Manager,12,"Risk Management, Time Management, Process Improvement, Teamwork, Data Analysis, Project Management",0.78,NA,
Jacob Allen,38,Operations,Logistics Coordinator,4,"Project Management, Data Analysis, Risk Management",0.9,,NA
Samantha Aguilar,27,Operations,Logistics Coordinator,2,"Process Improvement, Teamwork",0.97,,NA
Elizabeth Houston,46,Operations,Operations Manager,9,"Teamwork, Project Management, Data Analysis",0.87,NA,
Julie Schneider,43,Engineering,Senior Engineer,8,"Data Analysis, Electrical Engineering, Systems Engineering",1.0,NA,
Kelsey Beck,32,Engineering,Senior Engineer,7,"CAD Design, Machine Learning, Python, Electrical Engineering",0.67,NA,
Monica Smith,39,Engineering,Engineer,5,"Python, Systems Engineering",0.82,NA,
Diana Anderson,27,Logistics,Logistics Coordinator,2,Warehouse Management,0.83,,NA
Jeremy Baldwin,49,Operations,Operations Manager,12,"Teamwork, Project Management, Risk Management, Data Analysis",0.98,NA,
Paul Bridges,45,Engineering,Senior Engineer,8,"Machine Learning, Java, Electrical Engineering",0.83,NA,
John Gregory,48,Engineering,Senior Engineer,8,"Java, Python, CAD Design, Systems Engineering",1.0,NA,
Ryan Rogers,54,Operations,Operations Manager,13,"Data Analysis, Process Improvement, Project Management, Time Management, Teamwork, Risk Management",0.78,NA,
Amanda Johnson,28,Logistics,Logistics Coordinator,2,"Supply Chain Management, Networking",0.66,,NA
Regina King,41,Engineering,Senior Engineer,8,"CAD Design, Data Analysis, Java, Python",0.56,NA,
Michael Mcintyre,44,Engineering,Senior Engineer,7,"Systems Engineering, CAD Design, Python, Machine Learning",0.84,NA,
Michelle Knapp,25,Logistics,Logistics Coordinator,1,Warehouse Management,0.71,,NA
Ashley Ward,28,Logistics,Logistics Coordinator,1,Inventory Management,0.84,,NA
Raven Rodriguez,53,Operations,Operations Manager,10,"Process Improvement, Project Management, Teamwork, Risk Management",0.56,NA,
Maureen Sloan,29,Engineering,Junior Engineer,0,"Electrical Engineering, Systems Engineering",0.91,,NA
Tiffany Scott,27,Engineering,Junior Engineer,2,CAD Design,0.88,,NA
Gina Merritt,36,Engineering,Engineer,4,"Systems Engineering, Electrical Engineering, Data Analysis",0.92,,NA
Summer Tran,35,Engineering,Engineer,5,"Electrical Engineering, Java, Python",0.76,NA,
Daniel Lane,25,Logistics,Logistics Coordinator,2,"Communication, Data Analysis",0.73,,NA
Mr. Frank Moore DDS,32,Engineering,Engineer,3,"Machine Learning, Electrical Engineering",0.56,,NA
Cynthia Williams,49,Engineering,Senior Engineer,8,"Python, Systems Engineering, Machine Learning",0.83,NA,
Kelly Bass,29,IT,IT Support,2,Cloud Computing,0.96,,NA
Derek Washington,38,Operations,Logistics Coordinator,4,"Risk Management, Time Management, Teamwork",0.75,,NA
Denise Knight,25,Logistics,Logistics Coordinator,1,"Warehouse Management, Communication",0.85,,NA
Elizabeth White,36,Operations,Logistics Coordinator,4,"Time Management, Data Analysis",0.73,,NA
Monica Kelly,49,Operations,Operations Manager,9,"Risk Management, Project Management, Process Improvement, Time Management",0.98,NA,
Mrs. Michelle Smith,35,Customer Service,Customer Service Executive,3,"Customer Relationship Management, Problem Solving, Communication",0.68,,NA
Amanda Brady,29,Engineering,Junior Engineer,1,"Electrical Engineering, Java",0.6,,NA
Craig Martinez,48,Operations,Operations Manager,7,"Process Improvement, Project Management, Data Analysis",0.58,NA,
Michelle Smith,42,Operations,Operations Manager,12,"Data Analysis, Process Improvement, Project Management, Time Management",0.51,NA,
Jessica Maynard,29,Engineering,Junior Engineer,0,"Machine Learning, Java",0.86,,NA
Tammy Estes,34,Engineering,Senior Engineer,7,"CAD Design, Data Analysis, Machine Learning",0.58,NA,
George Francis,35,Engineering,Senior Engineer,6,"Systems Engineering, CAD Design",0.52,NA,
Larry Jones,50,Operations,Operations Manager,12,"Process Improvement, Data Analysis, Risk Management, Time Management",0.81,NA,
Jeffrey Moore,29,Customer Service,Customer Service Executive,1,"Communication, Problem Solving",0.83,,NA
Pamela Foster,32,Engineering,Engineer,3,"Data Analysis, Systems Engineering",0.81,,NA
Donald Underwood,45,Operations,Operations Manager,10,"Process Improvement, Time Management, Risk Management, Data Analysis, Teamwork",0.77,NA,
John Sloan,28,Logistics,Logistics Coordinator,1,"Inventory Management, Data Analysis",0.69,,NA
Christopher Steele,38,Customer Service,Customer Service Executive,3,"Communication, Customer Relationship Management",0.8,,NA
Micheal Chan MD,35,Engineering,Engineer,5,"Electrical Engineering, CAD Design, Java",0.73,NA,
Christina Foster,26,Operations,Logistics Coordinator,1,"Teamwork, Time Management",0.84,,NA
Robert Frank,39,Customer Service,Customer Service Executive,3,"Problem Solving, Teamwork",0.64,,NA
Howard Elliott,42,Operations,Operations Manager,10,"Time Management, Process Improvement, Risk Management, Teamwork",0.51,NA,
Joseph Dyer,28,Logistics,Logistics Coordinator,2,"Communication, Inventory Management",0.78,,NA
Gerald Hopkins,49,Operations,Operations Manager,12,"Teamwork, Risk Management, Process Improvement, Time Management, Project Management",0.58,NA,
Edward Wise,27,Engineering,Junior Engineer,0,Machine Learning,0.73,,NA
Jason White,34,Logistics,Logistics Coordinator,3,"Supply Chain Management, Communication",0.74,,NA
Joshua Hill,41,Operations,Operations Manager,9,"Process Improvement, Risk Management, Time Management, Teamwork",0.64,NA,
Roger Johnson,32,Engineering,Engineer,5,"Systems Engineering, Java",0.74,NA,
Michael Thompson,35,Operations,Logistics Coordinator,4,"Project Management, Time Management",0.88,,NA
Michelle Rhodes,37,Operations,Logistics Coordinator,4,"Time Management, Risk Management",0.53,,NA
Thomas Stewart,26,Logistics,Logistics Coordinator,1,"Data Analysis, Communication",0.91,,NA
Catherine Lopez,38,Operations,Logistics Coordinator,3,"Risk Management, Process Improvement, Project Management",0.66,,NA
Anna Ortega,37,Operations,Logistics Coordinator,3,"Risk Management, Process Improvement",0.83,,NA
Richard Miller,28,Operations,Logistics Coordinator,2,"Project Management, Time Management",0.85,,NA
Adam Tucker,36,Operations,Logistics Coordinator,3,"Process Improvement, Data Analysis",0.51,,NA
Christopher Holmes,47,Operations,Operations Manager,9,"Time Management, Data Analysis, Risk Management",0.71,NA,
Ronald Robinson,39,Operations,Logistics Coordinator,3,"Time Management, Process Improvement",0.58,,NA
Carl Jones,29,Customer Service,Customer Service Executive,0,"Conflict Resolution, Teamwork",0.9,,NA
Angela Rice,29,Customer Service,Customer Service Executive,0,"Teamwork, Conflict Resolution",0.65,,NA
Charles Perez,34,Engineering,Senior Engineer,6,"Python, Electrical Engineering, Systems Engineering",0.95,NA,
Julie Mclean,38,Engineering,Senior Engineer,7,"Electrical Engineering, Machine Learning, Python, CAD Design",0.54,NA,
David Ingram,48,Operations,Operations Manager,8,"Data Analysis, Process Improvement, Time Management, Project Management",0.52,NA,
Thomas Williams,29,Operations,Logistics Coordinator,1,Process Improvement,0.83,,NA
Manuel Rowe,30,Customer Service,Customer Service Executive,3,"Customer Relationship Management, Communication, Teamwork",0.66,,NA
Brandon Fernandez,29,Engineering,Junior Engineer,2,CAD Design,0.52,,NA
Frances Cortez,36,Logistics,Logistics Coordinator,4,"Supply Chain Management, Networking, Warehouse Management",0.56,,NA
Emily Williams,27,IT,IT Support,0,"Python, Cloud Computing",0.77,,NA
Martha Jones,35,Operations,Logistics Coordinator,4,"Project Management, Teamwork, Risk Management",0.69,,NA
Amy Thompson,40,Operations,Operations Manager,12,"Teamwork, Process Improvement, Risk Management, Data Analysis",0.56,NA,
Kristin Gray,37,Engineering,Engineer,4,"Python, Systems Engineering",0.57,,NA
Jessica Porter,25,Logistics,Logistics Coordinator,2,"Networking, Communication",0.65,,NA
Derrick Le,29,Customer Service,Customer Service Executive,2,"Problem Solving, Conflict Resolution",0.51,,NA
Antonio George,37,Engineering,Engineer,5,"Electrical Engineering, CAD Design",0.72,NA,
Michael Nguyen,28,Logistics,Logistics Coordinator,1,"Supply Chain Management, Communication",0.67,,NA
John Vaughn,31,Logistics,Logistics Coordinator,4,"Data Analysis, Supply Chain Management",0.59,,NA
Kim Price,54,Operations,Operations Manager,10,"Teamwork, Risk Management, Time Management, Process Improvement",0.95,NA,
Jennifer Melendez,43,Engineering,Senior Engineer,6,"Electrical Engineering, Systems Engineering",0.78,NA,
Jacob Johnson,29,Operations,Logistics Coordinator,2,Process Improvement,0.81,,NA
Luis Ayers MD,27,IT,IT Support,2,"Cybersecurity, Communication",0.57,,NA
Sarah Williams,26,Customer Service,Customer Service Executive,1,Teamwork,0.92,,NA
Kelly Patrick,45,Operations,Operations Manager,11,"Project Management, Time Management, Teamwork, Data Analysis, Process Improvement, Risk Management",0.79,NA,
Stephanie Strickland,38,Engineering,Engineer,5,"Electrical Engineering, Machine Learning, Python",0.66,NA,
David Blackburn,33,Engineering,Engineer,3,"Systems Engineering, Python",0.53,,NA
James Clayton,40,Operations,Operations Manager,8,"Time Management, Project Management, Process Improvement",0.62,NA,
Meredith Williams,32,Logistics,Logistics Coordinator,4,"Data Analysis, Communication, Networking",0.85,,NA
Laura Baker,50,Operations,Operations Manager,12,"Project Management, Process Improvement, Time Management, Teamwork, Data Analysis",0.51,NA,
Heather Thomas,47,Operations,Operations Manager,8,"Teamwork, Time Management, Process Improvement",0.51,NA,
Timothy Turner,38,Engineering,Engineer,5,"Machine Learning, Java",0.86,NA,
Daniel Lewis,47,Operations,Operations Manager,9,"Project Management, Process Improvement, Data Analysis, Risk Management",0.51,NA,
Richard Williams,30,Operations,Logistics Coordinator,4,"Project Management, Teamwork",0.95,,NA
Julie Smith,31,Engineering,Engineer,3,"Data Analysis, Machine Learning, Electrical Engineering",0.8,,NA
James Stevens,32,Engineering,Senior Engineer,6,"Python, Systems Engineering",0.86,NA,
Kathleen Parker,25,Operations,Logistics Coordinator,2,"Time Management, Teamwork",0.74,,NA
Samantha Zimmerman,34,Engineering,Engineer,5,"Data Analysis, Systems Engineering, Python",0.62,NA,
Joy Cabrera,49,Operations,Operations Manager,11,"Project Management, Process Improvement, Data Analysis, Teamwork",0.54,NA,
Norma Strickland,38,Operations,Operations Manager,7,"Risk Management, Time Management, Teamwork",0.75,NA,
Kelly Carpenter MD,30,Engineering,Senior Engineer,6,"Machine Learning, Electrical Engineering",0.65,NA,
Sarah Watson,35,Operations,Operations Manager,7,"Time Management, Process Improvement, Risk Management, Teamwork",0.88,NA,
Erica Harrison,46,Engineering,Senior Engineer,9,"Electrical Engineering, Java, Data Analysis",0.79,NA,
Vincent Jones,44,Operations,Operations Manager,7,"Teamwork, Risk Management, Data Analysis",0.8,NA,
William Strong DDS,42,Operations,Operations Manager,9,"Project Management, Teamwork, Risk Management, Time Management",0.79,NA,
Noah Gray,25,Logistics,Logistics Coordinator,1,Supply Chain Management,0.8,,NA
Ashley Marks,34,Operations,Logistics Coordinator,4,"Teamwork, Data Analysis, Time Management",0.61,,NA
Robert Day,36,Operations,Logistics Coordinator,3,"Project Management, Data Analysis",0.63,,NA
Steven Walton,28,Customer Service,Customer Service Executive,0,Conflict Resolution,0.65,,NA
Maria Hall,51,Operations,Operations Manager,13,"Project Management, Risk Management, Teamwork, Time Management, Data Analysis, Process Improvement",0.72,NA,
David Wong,26,Logistics,Logistics Coordinator,1,Communication,0.59,,NA
Shelby Flores,26,Engineering,Junior Engineer,0,Machine Learning,0.92,,NA
Jessica Hogan,26,Engineering,Junior Engineer,1,Python,0.9,,NA
Bryan Wilson,27,IT,IT Support,1,Cybersecurity,0.63,,NA
Austin Roach,28,Engineering,Junior Engineer,2,Electrical Engineering,0.71,,NA
Charles Nguyen,51,Operations,Operations Manager,14,"Data Analysis, Project Management, Risk Management, Process Improvement, Teamwork, Time Management",0.62,NA,
Jacob Coleman,25,Customer Service,Customer Service Executive,1,Customer Relationship Management,0.96,,NA
Brent Cummings,27,IT,IT Support,1,"Java, Python",0.6,,NA
Victoria Jordan,36,Operations,Logistics Coordinator,4,"Risk Management, Teamwork, Data Analysis",0.84,,NA
Christian Mitchell,32,Engineering,Engineer,4,"Python, Data Analysis, Systems Engineering",0.93,,NA
Julie Jones,43,Operations,Operations Manager,9,"Teamwork, Time Management, Data Analysis, Risk Management",0.65,NA,
Lauren Johnston,25,IT,IT Support,0,Java,0.53,,NA
Scott Turner,29,Customer Service,Customer Service Executive,1,"Problem Solving, Communication",0.89,,NA
Antonio Rodgers,39,Engineering,Engineer,5,"Systems Engineering, Python, Electrical Engineering",0.77,NA,
Andrea Hurst,31,Logistics,Logistics Coordinator,3,"Data Analysis, Communication",0.73,,NA
Mark May,42,Operations,Operations Manager,7,"Data Analysis, Risk Management, Teamwork",0.67,NA,
Tina Anderson,46,Operations,Operations Manager,12,"Time Management, Data Analysis, Project Management, Teamwork, Process Improvement, Risk Management",0.95,NA,
George Wright,34,Logistics,Logistics Coordinator,3,"Communication, Supply Chain Management",0.81,,NA
Jorge Farrell,25,Engineering,Junior Engineer,0,"Systems Engineering, Python",0.78,,NA
Alicia Deleon,30,Engineering,Engineer,3,"Data Analysis, Electrical Engineering, CAD Design",0.86,,NA
Kelly Holmes,44,Operations,Operations Manager,9,"Project Management, Risk Management, Process Improvement, Time Management",0.5,NA,
Michelle Chase,25,Logistics,Logistics Coordinator,1,Supply Chain Management,0.57,,NA
Matthew Reilly,29,Operations,Logistics Coordinator,2,Time Management,0.88,,NA
Kathryn Lee,31,Engineering,Senior Engineer,6,"Python, CAD Design",0.53,NA,
Dr. Raymond Reyes,27,Logistics,Logistics Coordinator,1,Communication,0.69,,NA
Brooke Cabrera,29,Operations,Logistics Coordinator,1,"Data Analysis, Time Management",0.5,,NA
Michael Freeman,37,Operations,Operations Manager,7,"Data Analysis, Time Management, Project Management, Process Improvement",0.79,NA,
Tabitha Bush,37,Operations,Logistics Coordinator,3,"Time Management, Process Improvement",0.91,,NA
Robert Miller,33,Engineering,Senior Engineer,6,"Java, Machine Learning",0.84,NA,
William Rangel,29,Logistics,Logistics Coordinator,1,"Inventory Management, Communication",0.93,,NA
